country,country_code,year,percentile,adults_above_pct,income_local,ppp_eur_factor_lcu_per_eur,income_eur_ppa,data_quality
Suiza,CH,2024,65,35,94158.0,1.435375809669495,65598.15162391549,1
Suiza,CH,2024,66,34,94871.90000000001,1.435375809669495,66095.51266009206,1
Suiza,CH,2024,67,33,95620.20000000001,1.435375809669495,66616.83954532939,1
Suiza,CH,2024,68,32,96456.40000000001,1.435375809669495,67199.40474837022,1
Suiza,CH,2024,69,31,97460.0,1.435375809669495,67898.5944610846,1
Suiza,CH,2024,70,30,98361.70000000001,1.435375809669495,68526.79231277309,1
Suiza,CH,2024,71,29,99266.8,1.435375809669495,69157.3588821013,1
Suiza,CH,2024,72,28,100258.8,1.435375809669495,69848.46708757427,1
Suiza,CH,2024,73,27,101318.9,1.435375809669495,70587.01931400763,1
Suiza,CH,2024,74,26,102394.3,1.435375809669495,71336.23076981977,1
Suiza,CH,2024,75,25,103409.5,1.435375809669495,72043.50198977558,1
Suiza,CH,2024,76,24,104295.5,1.435375809669495,72660.7619394218,1
Suiza,CH,2024,77,23,105243.0,1.435375809669495,73320.86781108071,1
Suiza,CH,2024,78,22,106455.3,1.435375809669495,74165.45498597475,1
Suiza,CH,2024,79,21,107841.5,1.435375809669495,75131.19510132418,1
Suiza,CH,2024,80,20,109438.5,1.435375809669495,76243.79571033662,1
Suiza,CH,2024,81,19,110611.2,1.435375809669495,77060.79429154443,1
Suiza,CH,2024,82,18,111652.6,1.435375809669495,77786.31857095931,1
Suiza,CH,2024,83,17,113508.0,1.435375809669495,79078.94172059091,1
Suiza,CH,2024,84,16,115763.1,1.435375809669495,80650.02852922207,1
Suiza,CH,2024,85,15,118146.1,1.435375809669495,82310.22092200644,1
Suiza,CH,2024,86,14,121361.9,1.435375809669495,84550.6098001919,1
Suiza,CH,2024,87,13,125811.9,1.435375809669495,87650.84318159788,1
Suiza,CH,2024,88,12,129135.7,1.435375809669495,89966.47367892758,1
Suiza,CH,2024,89,11,132044.0,1.435375809669495,91992.63294704961,1
Suiza,CH,2024,90,10,135810.7,1.435375809669495,94616.82375103656,1
Suiza,CH,2024,91,9,138708.5,1.435375809669495,96635.66786174178,1
Suiza,CH,2024,92,8,141628.8,1.435375809669495,98670.1873097687,1
Suiza,CH,2024,93,7,145342.8,1.435375809669495,101257.66299033989,1
Suiza,CH,2024,94,6,150230.6,1.435375809669495,104662.90360194353,1
Suiza,CH,2024,95,5,157204.8,1.435375809669495,109521.70082634836,1
Suiza,CH,2024,96,4,166143.7,1.435375809669495,115749.26850568542,1
Suiza,CH,2024,97,3,179865.8,1.435375809669495,125309.20389512158,1
Suiza,CH,2024,98,2,212829.0,1.435375809669495,148274.0607485961,1
Suiza,CH,2024,99,1,251913.3,1.435375809669495,175503.37570340183,1
EEUU,US,2024,0,100,0.0,1.468374013900757,0.0,5
EEUU,US,2024,1,99,1442.6,1.468374013900757,982.4472418765515,5
EEUU,US,2024,2,98,2945.2,1.468374013900757,2005.756007746305,5
EEUU,US,2024,3,97,4536.900000000001,1.468374013900757,3089.7441367459637,5
EEUU,US,2024,4,96,6235.1,1.468374013900757,4246.261470833556,5
EEUU,US,2024,5,95,8052.1,1.468374013900757,5483.684622427687,5
EEUU,US,2024,6,94,9993.5,1.468374013900757,6805.827333767724,5
EEUU,US,2024,7,93,12058.0,1.468374013900757,8211.804271833813,5
EEUU,US,2024,8,92,14235.2,1.468374013900757,9694.532772467135,5
EEUU,US,2024,9,91,16505.2,1.468374013900757,11240.46043020994,5
EEUU,US,2024,10,90,18836.7,1.468374013900757,12828.271150045779,5
EEUU,US,2024,11,89,21187.7,1.468374013900757,14429.361865179408,5
EEUU,US,2024,12,88,23511.3,1.468374013900757,16011.79248435614,5
EEUU,US,2024,13,87,25762.4,1.468374013900757,17544.84876204109,5
EEUU,US,2024,14,86,27900.8,1.468374013900757,19001.153477158805,5
EEUU,US,2024,15,85,29891.9,1.468374013900757,20357.14315087321,5
EEUU,US,2024,16,84,31708.7,1.468374013900757,21594.430097387365,5
EEUU,US,2024,17,83,33332.7,1.468374013900757,22700.415346803362,5
EEUU,US,2024,18,82,34755.8,1.468374013900757,23669.582593382125,5
EEUU,US,2024,19,81,35981.7,1.468374013900757,24504.451631103228,5
EEUU,US,2024,20,80,37028.0,1.468374013900757,25217.00850700468,5
EEUU,US,2024,21,79,37925.8,1.468374013900757,25828.43311102296,5
EEUU,US,2024,22,78,38713.6,1.468374013900757,26364.9449210537,5
EEUU,US,2024,23,77,39430.5,1.468374013900757,26853.172030232476,5
EEUU,US,2024,24,76,40112.7,1.468374013900757,27317.76755803518,5
EEUU,US,2024,25,75,40793.2,1.468374013900757,27781.205342658075,5
EEUU,US,2024,26,74,41500.4,1.468374013900757,28262.826505457953,5
EEUU,US,2024,27,73,42257.5,1.468374013900757,28778.43083571217,5
EEUU,US,2024,28,72,43080.60000000001,1.468374013900757,29338.98284235892,5
EEUU,US,2024,29,71,43978.10000000001,1.468374013900757,29950.203138757235,5
EEUU,US,2024,30,70,44948.2,1.468374013900757,30610.86587918731,5
EEUU,US,2024,31,69,45979.5,1.468374013900757,31313.207374090463,5
EEUU,US,2024,32,68,47054.5,1.468374013900757,32045.309678968664,5
EEUU,US,2024,33,67,48155.3,1.468374013900757,32794.98243916395,5
EEUU,US,2024,34,66,49264.7,1.468374013900757,33550.512017798246,5
EEUU,US,2024,35,65,50367.4,1.468374013900757,34301.478726253314,5
EEUU,US,2024,36,64,51450.2,1.468374013900757,35038.89302925063,5
EEUU,US,2024,37,63,52502.5,1.468374013900757,35755.5360575514,5
EEUU,US,2024,38,62,53517.5,1.468374013900757,36446.7768384364,5
EEUU,US,2024,39,61,54492.3,1.468374013900757,37110.64039824595,5
EEUU,US,2024,40,60,55429.60000000001,1.468374013900757,37748.96550555977,5
EEUU,US,2024,41,59,56337.4,1.468374013900757,38367.2003635769,5
EEUU,US,2024,42,58,57227.0,1.468374013900757,38973.040559316105,5
EEUU,US,2024,43,57,58110.4,1.468374013900757,39574.65839757602,5
EEUU,US,2024,44,56,58998.9,1.468374013900757,40179.74946537535,5
EEUU,US,2024,45,55,59903.3,1.468374013900757,40795.668837032885,5
EEUU,US,2024,46,54,60833.10000000001,1.468374013900757,41428.886253847544,5
EEUU,US,2024,47,53,61796.3,1.468374013900757,42084.8499190184,5
EEUU,US,2024,48,52,62798.7,1.468374013900757,42767.50977986483,5
EEUU,US,2024,49,51,63843.4,1.468374013900757,43478.97701512646,5
EEUU,US,2024,50,50,64930.2,1.468374013900757,44219.115419723326,5
EEUU,US,2024,51,49,66055.0,1.468374013900757,44985.13278951588,5
EEUU,US,2024,52,48,67211.40000000001,1.468374013900757,45772.67056194487,5
EEUU,US,2024,53,47,68392.3,1.468374013900757,46576.89345667107,5
EEUU,US,2024,54,46,69591.1,1.468374013900757,47393.30670605524,5
EEUU,US,2024,55,45,70801.3,1.468374013900757,48217.48364499812,5
EEUU,US,2024,56,44,72017.3,1.468374013900757,49045.610531260354,5
EEUU,US,2024,57,43,73234.7,1.468374013900757,49874.690853082415,5
EEUU,US,2024,58,42,74450.3,1.468374013900757,50702.545329184686,5
EEUU,US,2024,59,41,75663.2,1.468374013900757,51528.56103670726,5
EEUU,US,2024,60,40,76875.1,1.468374013900757,52353.89571882996,5
EEUU,US,2024,61,39,78090.90000000001,1.468374013900757,53181.886400012205,5
EEUU,US,2024,62,38,79317.8,1.468374013900757,54017.43646313319,5
EEUU,US,2024,63,37,80563.90000000001,1.468374013900757,54866.06221393201,5
EEUU,US,2024,64,36,81837.70000000001,1.468374013900757,55733.55236830769,5
EEUU,US,2024,65,35,83148.20000000001,1.468374013900757,56626.03615485921,5
EEUU,US,2024,66,34,84504.3,1.468374013900757,57549.57469964556,5
EEUU,US,2024,67,33,85915.3,1.468374013900757,58510.50153888569,5
EEUU,US,2024,68,32,87389.6,1.468374013900757,59514.53728593865,5
EEUU,US,2024,69,31,88935.1,1.468374013900757,60567.06204146354,5
EEUU,US,2024,70,30,90558.0,1.468374013900757,61672.29816293967,5
EEUU,US,2024,71,29,92262.40000000001,1.468374013900757,62833.03785450656,5
EEUU,US,2024,72,28,94051.3,1.468374013900757,64051.32419236387,5
EEUU,US,2024,73,27,95927.40000000001,1.468374013900757,65328.99594509131,5
EEUU,US,2024,74,26,97893.90000000001,1.468374013900757,66668.2323939685,5
EEUU,US,2024,75,25,99954.20000000001,1.468374013900757,68071.34902535507,5
EEUU,US,2024,76,24,102113.0,1.468374013900757,69541.54665863047,5
EEUU,US,2024,77,23,104375.5,1.468374013900757,71082.36662587413,5
EEUU,US,2024,78,22,106749.1,1.468374013900757,72698.84851504519,5
EEUU,US,2024,79,21,109243.4,1.468374013900757,74397.53016998258,5
EEUU,US,2024,80,20,111871.5,1.468374013900757,76187.33302342481,5
EEUU,US,2024,81,19,114651.7,1.468374013900757,78080.71984018982,5
EEUU,US,2024,82,18,117607.4,1.468374013900757,80093.62661463492,5
EEUU,US,2024,83,17,120768.1,1.468374013900757,82246.14359605682,5
EEUU,US,2024,84,16,124170.1,1.468374013900757,84562.99200647138,5
EEUU,US,2024,85,15,127858.9,1.468374013900757,87075.15850157342,5
EEUU,US,2024,86,14,131892.5,1.468374013900757,89822.14255455641,5
EEUU,US,2024,87,13,136344.9,1.468374013900757,92854.34004501195,5
EEUU,US,2024,88,12,141313.1,1.468374013900757,96237.81043672905,5
EEUU,US,2024,89,11,146925.0,1.468374013900757,100059.65687835321,5
EEUU,US,2024,90,10,153353.0,1.468374013900757,104437.28814882491,5
EEUU,US,2024,91,9,160835.5,1.468374013900757,109533.06070347714,5
EEUU,US,2024,92,8,169716.1,1.468374013900757,115580.97486971096,5
EEUU,US,2024,93,7,180517.6,1.468374013900757,122937.07072658713,5
EEUU,US,2024,94,6,194085.5,1.468374013900757,132177.15524970987,5
EEUU,US,2024,95,5,211898.9,1.468374013900757,144308.53310805158,5
EEUU,US,2024,96,4,236849.8,1.468374013900757,161300.7297580846,5
EEUU,US,2024,97,3,275659.1,1.468374013900757,187730.84880990745,5
EEUU,US,2024,98,2,349869.1,1.468374013900757,238269.74373549936,5
EEUU,US,2024,99,1,455269.5,1.468374013900757,310050.09329371736,5
